,X_org,Y_org,X_dest,Y_dest,time,frame
87,25.23199,55.28241,25.22318,55.29383,133,4
88,25.22318,55.29383,25.24562,55.29304,139,4
89,25.24562,55.29304,25.26016,55.29882,143,4
90,25.131924,55.247967,25.0823,55.22555,22,4
91,25.0823,55.22555,25.0756,55.22737,24,4
92,25.0756,55.22737,25.07452,55.23949,27,4
93,25.07452,55.23949,25.06094,55.23629,31,4
94,25.06094,55.23629,25.0477,55.25158,36,4
95,25.0477,55.25158,25.05229,55.25397,37,4
96,25.05229,55.25397,25.0414,55.23741,42,4
97,25.0414,55.23741,25.02596,55.24254,47,4
98,25.02596,55.24254,25.03464,55.26914,54,4
99,25.03464,55.26914,25.05287,55.28268,60,4
100,25.05287,55.28268,25.01201,55.3074,73,4
101,25.01201,55.3074,25.07476,55.344,93,4
102,25.131924,55.247967,25.17527,55.22161,21,4
103,25.17527,55.22161,25.17456,55.2213,21,4
104,25.17456,55.2213,25.18885,55.22908,26,4
105,25.18885,55.22908,25.18808,55.23945,29,4
106,25.18808,55.23945,25.20232,55.2512,34,4
107,25.20232,55.2512,25.2155,55.24957,38,4
108,25.2155,55.24957,25.21515,55.26952,43,4
109,25.21515,55.26952,25.20962,55.27976,46,4
110,25.20962,55.27976,25.20843,55.27859,46,4
111,25.20843,55.27859,25.20056,55.2821,48,4
112,25.20056,55.2821,25.18561,55.2858,52,4
113,25.18561,55.2858,25.17115,55.31104,60,4
114,25.131924,55.247967,25.15365,55.22223,16,4
115,25.15365,55.22223,25.15568,55.21666,18,4
116,25.15568,55.21666,25.15708,55.20947,20,4
117,25.15708,55.20947,25.16084,55.21174,20,4
118,25.16084,55.21174,25.15532,55.20238,23,4
119,25.15532,55.20238,25.14748,55.19621,26,4
120,25.14748,55.19621,25.12821,55.1934,32,4
121,25.12821,55.1934,25.11934,55.20246,35,4
122,25.11934,55.20246,25.11825,55.18991,38,4
123,25.11825,55.18991,25.11522,55.18786,38,4
124,25.11522,55.18786,25.08521,55.20061,47,4
125,25.08521,55.20061,25.08163,55.22339,53,4
126,25.131924,55.247967,25.15446,55.23674,14,4
127,25.15446,55.23674,25.16502,55.23734,17,4
128,25.16502,55.23734,25.1666,55.25771,22,4
129,25.1666,55.25771,25.16438,55.25757,22,4
130,25.16438,55.25757,25.15507,55.26231,25,4
131,25.15507,55.26231,25.16021,55.28106,30,4
132,25.16021,55.28106,25.17669,55.27524,35,4
133,25.17669,55.27524,25.18404,55.26869,38,4
134,25.18404,55.26869,25.19402,55.26215,41,4
135,25.19402,55.26215,25.2041,55.26618,44,4
136,25.2041,55.26618,25.20032,55.27426,46,4
137,25.20032,55.27426,25.19918,55.28011,48,4
138,25.131924,55.247967,25.11697,55.23491,12,4
139,25.11697,55.23491,25.10381,55.21119,19,4
140,25.10381,55.21119,25.10422,55.20407,21,4
141,25.10422,55.20407,25.09667,55.19555,24,4
142,25.09667,55.19555,25.10057,55.19181,25,4
143,25.10057,55.19181,25.10231,55.18992,25,4
144,25.10231,55.18992,25.09703,55.18747,27,4
145,25.09703,55.18747,25.09491,55.18041,29,4
146,25.09491,55.18041,25.10166,55.17029,32,4
147,25.10166,55.17029,25.08347,55.15529,38,4
148,25.08347,55.15529,25.08863,55.15318,40,4
149,25.08863,55.15318,25.06136,55.15004,48,4
0,25.131924,55.247967,25.28748,55.39859,66,5
1,25.28748,55.39859,25.32007,55.34867,82,5
2,25.32007,55.34867,25.28538,55.41518,102,5
3,25.28538,55.41518,25.27492,55.43653,108,5
4,25.27492,55.43653,25.20046,55.62126,160,5
5,25.20046,55.62126,25.19782,55.61662,160,5
6,25.131924,55.247967,24.98686,55.40105,64,5
7,24.98686,55.40105,24.87767,55.36096,97,5
8,24.87767,55.36096,25.23662,55.47326,204,5
9,25.23662,55.47326,25.24314,55.47142,206,5
10,25.24314,55.47142,25.24851,55.47292,208,5
11,25.24851,55.47292,25.24995,55.47013,208,5
12,25.24995,55.47013,25.257,55.4811,211,5
13,25.257,55.4811,25.25829,55.48472,211,5
14,25.25829,55.48472,25.25009,55.48451,213,5
15,25.25009,55.48451,25.24339,55.4817,215,5
16,25.24339,55.4817,25.24029,55.51082,223,5
17,25.24029,55.51082,25.24069,55.5261,227,5
18,25.131924,55.247967,25.20072,55.37395,45,5
19,25.20072,55.37395,25.21557,55.39962,53,5
20,25.21557,55.39962,25.2122,55.40042,53,5
21,25.2122,55.40042,25.24019,55.40853,61,5
22,25.24019,55.40853,25.24488,55.42144,65,5
23,25.24488,55.42144,25.2539,55.42102,68,5
24,25.2539,55.42102,25.25249,55.41253,70,5
25,25.25249,55.41253,25.25423,55.44421,78,5
26,25.25423,55.44421,25.2682,55.45206,82,5
27,25.2682,55.45206,25.27338,55.45896,84,5
28,25.27338,55.45896,25.26084,55.45831,88,5
29,25.26084,55.45831,25.24978,55.4669,92,5
30,25.131924,55.247967,25.15769,55.37842,42,5
31,25.15769,55.37842,25.18176,55.40313,51,5
32,25.18176,55.40313,25.17595,55.41097,54,5
33,25.17595,55.41097,25.1774,55.41439,54,5
34,25.1774,55.41439,25.21085,55.41575,64,5
35,25.21085,55.41575,25.21886,55.41924,66,5
36,25.21886,55.41924,25.21863,55.42114,66,5
37,25.21863,55.42114,25.21949,55.42395,66,5
38,25.21949,55.42395,25.22959,55.43036,69,5
39,25.22959,55.43036,25.22684,55.43862,71,5
40,25.22684,55.43862,25.24295,55.44306,76,5
41,25.24295,55.44306,25.24903,55.43506,79,5
42,25.131924,55.247967,25.22346,55.3347,41,5
43,25.22346,55.3347,25.24414,55.31444,49,5
44,25.24414,55.31444,25.25875,55.32474,54,5
45,25.25875,55.32474,25.2628,55.33552,57,5
46,25.2628,55.33552,25.27426,55.31728,63,5
47,25.27426,55.31728,25.28382,55.36034,74,5
48,25.28382,55.36034,25.2802,55.37055,77,5
49,25.2802,55.37055,25.27473,55.36884,79,5
50,25.27473,55.36884,25.25414,55.38209,86,5
51,25.25414,55.38209,25.23526,55.40028,93,5
52,25.23526,55.40028,25.23404,55.41008,96,5
53,25.23404,55.41008,25.23752,55.41075,96,5
54,25.131924,55.247967,25.08255,55.35122,37,5
55,25.08255,55.35122,25.08086,55.35775,39,5
56,25.08086,55.35775,25.08416,55.35943,39,5
57,25.08416,55.35943,25.08702,55.35615,39,5
58,25.08702,55.35615,25.07551,55.36194,43,5
59,25.07551,55.36194,25.07112,55.36217,43,5
60,25.07112,55.36217,25.0689,55.36179,43,5
61,25.0689,55.36179,25.07524,55.36551,45,5
62,25.07524,55.36551,25.07693,55.3462,50,5
63,25.07693,55.3462,25.12708,55.37347,66,5
64,25.12708,55.37347,25.1284,55.3817,68,5
65,25.1284,55.3817,25.12446,55.39438,71,5
66,25.131924,55.247967,25.16349,55.33496,31,5
67,25.16349,55.33496,25.18283,55.36252,40,5
68,25.18283,55.36252,25.1815,55.37615,44,5
69,25.1815,55.37615,25.19189,55.38844,48,5
70,25.19189,55.38844,25.19143,55.38989,48,5
71,25.19143,55.38989,25.19837,55.3993,51,5
72,25.19837,55.3993,25.20325,55.40744,54,5
73,25.20325,55.40744,25.19664,55.412,56,5
74,25.19664,55.412,25.19307,55.42206,59,5
75,25.19307,55.42206,25.1894,55.43323,62,5
76,25.1894,55.43323,25.19317,55.44654,66,5
77,25.19317,55.44654,25.21071,55.44139,71,5
78,25.131924,55.247967,25.05599,55.21497,30,5
79,25.05599,55.21497,25.05676,55.20956,30,5
80,25.05676,55.20956,25.0601,55.21185,30,5
81,25.0601,55.21185,25.05423,55.16764,42,5
82,25.05423,55.16764,25.02698,55.17308,50,5
83,25.02698,55.17308,25.10846,55.13277,76,5
84,25.10846,55.13277,25.23008,55.26805,125,5
85,25.23008,55.26805,25.2351,55.27473,127,5
86,25.2351,55.27473,25.23199,55.28241,129,5
87,25.23199,55.28241,25.22318,55.29383,133,5
88,25.22318,55.29383,25.24562,55.29304,139,5
89,25.24562,55.29304,25.26016,55.29882,143,5
90,25.131924,55.247967,25.0823,55.22555,22,5
91,25.0823,55.22555,25.0756,55.22737,24,5
92,25.0756,55.22737,25.07452,55.23949,27,5
93,25.07452,55.23949,25.06094,55.23629,31,5
94,25.06094,55.23629,25.0477,55.25158,36,5
95,25.0477,55.25158,25.05229,55.25397,37,5
96,25.05229,55.25397,25.0414,55.23741,42,5
97,25.0414,55.23741,25.02596,55.24254,47,5
98,25.02596,55.24254,25.03464,55.26914,54,5
99,25.03464,55.26914,25.05287,55.28268,60,5
100,25.05287,55.28268,25.01201,55.3074,73,5
101,25.01201,55.3074,25.07476,55.344,93,5
102,25.131924,55.247967,25.17527,55.22161,21,5
103,25.17527,55.22161,25.17456,55.2213,21,5
104,25.17456,55.2213,25.18885,55.22908,26,5
105,25.18885,55.22908,25.18808,55.23945,29,5
106,25.18808,55.23945,25.20232,55.2512,34,5
107,25.20232,55.2512,25.2155,55.24957,38,5
108,25.2155,55.24957,25.21515,55.26952,43,5
109,25.21515,55.26952,25.20962,55.27976,46,5
110,25.20962,55.27976,25.20843,55.27859,46,5
111,25.20843,55.27859,25.20056,55.2821,48,5
112,25.20056,55.2821,25.18561,55.2858,52,5
113,25.18561,55.2858,25.17115,55.31104,60,5
114,25.131924,55.247967,25.15365,55.22223,16,5
115,25.15365,55.22223,25.15568,55.21666,18,5
116,25.15568,55.21666,25.15708,55.20947,20,5
117,25.15708,55.20947,25.16084,55.21174,20,5
118,25.16084,55.21174,25.15532,55.20238,23,5
119,25.15532,55.20238,25.14748,55.19621,26,5
120,25.14748,55.19621,25.12821,55.1934,32,5
121,25.12821,55.1934,25.11934,55.20246,35,5
122,25.11934,55.20246,25.11825,55.18991,38,5
123,25.11825,55.18991,25.11522,55.18786,38,5
124,25.11522,55.18786,25.08521,55.20061,47,5
125,25.08521,55.20061,25.08163,55.22339,53,5
126,25.131924,55.247967,25.15446,55.23674,14,5
127,25.15446,55.23674,25.16502,55.23734,17,5
128,25.16502,55.23734,25.1666,55.25771,22,5
129,25.1666,55.25771,25.16438,55.25757,22,5
130,25.16438,55.25757,25.15507,55.26231,25,5
131,25.15507,55.26231,25.16021,55.28106,30,5
132,25.16021,55.28106,25.17669,55.27524,35,5
133,25.17669,55.27524,25.18404,55.26869,38,5
134,25.18404,55.26869,25.19402,55.26215,41,5
135,25.19402,55.26215,25.2041,55.26618,44,5
136,25.2041,55.26618,25.20032,55.27426,46,5
137,25.20032,55.27426,25.19918,55.28011,48,5
138,25.131924,55.247967,25.11697,55.23491,12,5
139,25.11697,55.23491,25.10381,55.21119,19,5
140,25.10381,55.21119,25.10422,55.20407,21,5
141,25.10422,55.20407,25.09667,55.19555,24,5
142,25.09667,55.19555,25.10057,55.19181,25,5
143,25.10057,55.19181,25.10231,55.18992,25,5
144,25.10231,55.18992,25.09703,55.18747,27,5
145,25.09703,55.18747,25.09491,55.18041,29,5
146,25.09491,55.18041,25.10166,55.17029,32,5
147,25.10166,55.17029,25.08347,55.15529,38,5
148,25.08347,55.15529,25.08863,55.15318,40,5
149,25.08863,55.15318,25.06136,55.15004,48,5
0,25.131924,55.247967,25.32007,55.34867,67,6
1,25.32007,55.34867,25.28748,55.39859,83,6
2,25.28748,55.39859,25.28538,55.41518,87,6
3,25.28538,55.41518,25.27492,55.43653,93,6
4,25.27492,55.43653,25.20046,55.62126,145,6
5,25.20046,55.62126,25.19782,55.61662,145,6
6,25.131924,55.247967,24.98686,55.40105,64,6
7,24.98686,55.40105,24.87767,55.36096,97,6
8,24.87767,55.36096,25.23662,55.47326,204,6
9,25.23662,55.47326,25.24314,55.47142,206,6
10,25.24314,55.47142,25.24851,55.47292,208,6
11,25.24851,55.47292,25.24995,55.47013,208,6
12,25.24995,55.47013,25.257,55.4811,211,6
13,25.257,55.4811,25.25829,55.48472,211,6
14,25.25829,55.48472,25.25009,55.48451,213,6
15,25.25009,55.48451,25.24339,55.4817,215,6
16,25.24339,55.4817,25.24029,55.51082,223,6
17,25.24029,55.51082,25.24069,55.5261,227,6
18,25.131924,55.247967,25.20072,55.37395,45,6
19,25.20072,55.37395,25.21557,55.39962,53,6
20,25.21557,55.39962,25.2122,55.40042,53,6
21,25.2122,55.40042,25.24019,55.40853,61,6
22,25.24019,55.40853,25.24488,55.42144,65,6
23,25.24488,55.42144,25.2539,55.42102,68,6
24,25.2539,55.42102,25.25249,55.41253,70,6
25,25.25249,55.41253,25.25423,55.44421,78,6
26,25.25423,55.44421,25.2682,55.45206,82,6
27,25.2682,55.45206,25.27338,55.45896,84,6
28,25.27338,55.45896,25.26084,55.45831,88,6
29,25.26084,55.45831,25.24978,55.4669,92,6
30,25.131924,55.247967,25.15769,55.37842,42,6
31,25.15769,55.37842,25.18176,55.40313,51,6
32,25.18176,55.40313,25.17595,55.41097,54,6
33,25.17595,55.41097,25.1774,55.41439,54,6
34,25.1774,55.41439,25.21085,55.41575,64,6
35,25.21085,55.41575,25.21886,55.41924,66,6
36,25.21886,55.41924,25.21863,55.42114,66,6
37,25.21863,55.42114,25.21949,55.42395,66,6
38,25.21949,55.42395,25.22959,55.43036,69,6
39,25.22959,55.43036,25.22684,55.43862,71,6
40,25.22684,55.43862,25.24295,55.44306,76,6
41,25.24295,55.44306,25.24903,55.43506,79,6
42,25.131924,55.247967,25.22346,55.3347,41,6
43,25.22346,55.3347,25.24414,55.31444,49,6
44,25.24414,55.31444,25.25875,55.32474,54,6
45,25.25875,55.32474,25.2628,55.33552,57,6
46,25.2628,55.33552,25.27426,55.31728,63,6
47,25.27426,55.31728,25.28382,55.36034,74,6
48,25.28382,55.36034,25.2802,55.37055,77,6
49,25.2802,55.37055,25.27473,55.36884,79,6
50,25.27473,55.36884,25.25414,55.38209,86,6
51,25.25414,55.38209,25.23526,55.40028,93,6
52,25.23526,55.40028,25.23404,55.41008,96,6
53,25.23404,55.41008,25.23752,55.41075,96,6
54,25.131924,55.247967,25.08255,55.35122,37,6
55,25.08255,55.35122,25.08086,55.35775,39,6
56,25.08086,55.35775,25.08416,55.35943,39,6
57,25.08416,55.35943,25.08702,55.35615,39,6
58,25.08702,55.35615,25.07551,55.36194,43,6
59,25.07551,55.36194,25.07112,55.36217,43,6
60,25.07112,55.36217,25.0689,55.36179,43,6
61,25.0689,55.36179,25.07524,55.36551,45,6
62,25.07524,55.36551,25.07693,55.3462,50,6
63,25.07693,55.3462,25.12708,55.37347,66,6
64,25.12708,55.37347,25.1284,55.3817,68,6
65,25.1284,55.3817,25.12446,55.39438,71,6
66,25.131924,55.247967,25.16349,55.33496,31,6
67,25.16349,55.33496,25.18283,55.36252,40,6
68,25.18283,55.36252,25.1815,55.37615,44,6
69,25.1815,55.37615,25.19189,55.38844,48,6
70,25.19189,55.38844,25.19143,55.38989,48,6
71,25.19143,55.38989,25.19837,55.3993,51,6
72,25.19837,55.3993,25.20325,55.40744,54,6
73,25.20325,55.40744,25.19664,55.412,56,6
74,25.19664,55.412,25.19307,55.42206,59,6
75,25.19307,55.42206,25.1894,55.43323,62,6
76,25.1894,55.43323,25.19317,55.44654,66,6
77,25.19317,55.44654,25.21071,55.44139,71,6
78,25.131924,55.247967,25.05599,55.21497,30,6
79,25.05599,55.21497,25.05676,55.20956,30,6
80,25.05676,55.20956,25.0601,55.21185,30,6
81,25.0601,55.21185,25.05423,55.16764,42,6
82,25.05423,55.16764,25.02698,55.17308,50,6
83,25.02698,55.17308,25.10846,55.13277,76,6
84,25.10846,55.13277,25.23008,55.26805,125,6
85,25.23008,55.26805,25.2351,55.27473,127,6
86,25.2351,55.27473,25.23199,55.28241,129,6
87,25.23199,55.28241,25.22318,55.29383,133,6
88,25.22318,55.29383,25.24562,55.29304,139,6
89,25.24562,55.29304,25.26016,55.29882,143,6
90,25.131924,55.247967,25.0823,55.22555,22,6
91,25.0823,55.22555,25.0756,55.22737,24,6
92,25.0756,55.22737,25.07452,55.23949,27,6
93,25.07452,55.23949,25.06094,55.23629,31,6
94,25.06094,55.23629,25.0477,55.25158,36,6
95,25.0477,55.25158,25.05229,55.25397,37,6
96,25.05229,55.25397,25.0414,55.23741,42,6
97,25.0414,55.23741,25.02596,55.24254,47,6
98,25.02596,55.24254,25.03464,55.26914,54,6
99,25.03464,55.26914,25.05287,55.28268,60,6
100,25.05287,55.28268,25.01201,55.3074,73,6
101,25.01201,55.3074,25.07476,55.344,93,6
102,25.131924,55.247967,25.17527,55.22161,21,6
103,25.17527,55.22161,25.17456,55.2213,21,6
104,25.17456,55.2213,25.18885,55.22908,26,6
105,25.18885,55.22908,25.18808,55.23945,29,6
106,25.18808,55.23945,25.20232,55.2512,34,6
107,25.20232,55.2512,25.2155,55.24957,38,6
108,25.2155,55.24957,25.21515,55.26952,43,6
109,25.21515,55.26952,25.20962,55.27976,46,6
110,25.20962,55.27976,25.20843,55.27859,46,6
111,25.20843,55.27859,25.20056,55.2821,48,6
112,25.20056,55.2821,25.18561,55.2858,52,6
113,25.18561,55.2858,25.17115,55.31104,60,6
114,25.131924,55.247967,25.15365,55.22223,16,6
115,25.15365,55.22223,25.15568,55.21666,18,6
116,25.15568,55.21666,25.15708,55.20947,20,6
117,25.15708,55.20947,25.16084,55.21174,20,6
118,25.16084,55.21174,25.15532,55.20238,23,6
119,25.15532,55.20238,25.14748,55.19621,26,6
120,25.14748,55.19621,25.12821,55.1934,32,6
121,25.12821,55.1934,25.11934,55.20246,35,6
122,25.11934,55.20246,25.11825,55.18991,38,6
123,25.11825,55.18991,25.11522,55.18786,38,6
124,25.11522,55.18786,25.08521,55.20061,47,6
125,25.08521,55.20061,25.08163,55.22339,53,6
126,25.131924,55.247967,25.15446,55.23674,14,6
127,25.15446,55.23674,25.16502,55.23734,17,6
128,25.16502,55.23734,25.1666,55.25771,22,6
129,25.1666,55.25771,25.16438,55.25757,22,6
130,25.16438,55.25757,25.15507,55.26231,25,6
131,25.15507,55.26231,25.16021,55.28106,30,6
132,25.16021,55.28106,25.17669,55.27524,35,6
133,25.17669,55.27524,25.18404,55.26869,38,6
134,25.18404,55.26869,25.19402,55.26215,41,6
135,25.19402,55.26215,25.2041,55.26618,44,6
136,25.2041,55.26618,25.20032,55.27426,46,6
137,25.20032,55.27426,25.19918,55.28011,48,6
138,25.131924,55.247967,25.11697,55.23491,12,6
139,25.11697,55.23491,25.10381,55.21119,19,6
140,25.10381,55.21119,25.10422,55.20407,21,6
141,25.10422,55.20407,25.09667,55.19555,24,6
142,25.09667,55.19555,25.10057,55.19181,25,6
143,25.10057,55.19181,25.10231,55.18992,25,6
144,25.10231,55.18992,25.09703,55.18747,27,6
145,25.09703,55.18747,25.09491,55.18041,29,6
146,25.09491,55.18041,25.10166,55.17029,32,6
147,25.10166,55.17029,25.08347,55.15529,38,6
148,25.08347,55.15529,25.08863,55.15318,40,6
149,25.08863,55.15318,25.06136,55.15004,48,6
0,25.131924,55.247967,25.23662,55.47326,73,7
1,25.23662,55.47326,25.32007,55.34867,113,7
2,25.32007,55.34867,25.28748,55.39859,129,7
3,25.28748,55.39859,25.28538,55.41518,133,7
4,25.28538,55.41518,25.27492,55.43653,139,7
5,25.27492,55.43653,25.20046,55.62126,191,7
6,25.20046,55.62126,25.19782,55.61662,191,7
7,25.131924,55.247967,24.98686,55.40105,64,7
8,24.98686,55.40105,24.87767,55.36096,97,7
9,24.87767,55.36096,25.24314,55.47142,205,7
10,25.24314,55.47142,25.24851,55.47292,207,7
11,25.24851,55.47292,25.24995,55.47013,207,7
12,25.24995,55.47013,25.257,55.4811,210,7
13,25.257,55.4811,25.25829,55.48472,210,7
14,25.25829,55.48472,25.25009,55.48451,212,7
15,25.25009,55.48451,25.24339,55.4817,214,7
16,25.24339,55.4817,25.24029,55.51082,222,7
17,25.24029,55.51082,25.24069,55.5261,226,7
18,25.131924,55.247967,25.20072,55.37395,45,7
19,25.20072,55.37395,25.21557,55.39962,53,7
20,25.21557,55.39962,25.2122,55.40042,53,7
21,25.2122,55.40042,25.24019,55.40853,61,7
22,25.24019,55.40853,25.24488,55.42144,65,7
23,25.24488,55.42144,25.2539,55.42102,68,7
24,25.2539,55.42102,25.25249,55.41253,70,7
25,25.25249,55.41253,25.25423,55.44421,78,7
26,25.25423,55.44421,25.2682,55.45206,82,7
27,25.2682,55.45206,25.27338,55.45896,84,7
28,25.27338,55.45896,25.26084,55.45831,88,7
29,25.26084,55.45831,25.24978,55.4669,92,7
30,25.131924,55.247967,25.15769,55.37842,42,7
31,25.15769,55.37842,25.18176,55.40313,51,7
32,25.18176,55.40313,25.17595,55.41097,54,7
33,25.17595,55.41097,25.1774,55.41439,54,7
34,25.1774,55.41439,25.21085,55.41575,64,7
35,25.21085,55.41575,25.21886,55.41924,66,7
36,25.21886,55.41924,25.21863,55.42114,66,7
37,25.21863,55.42114,25.21949,55.42395,66,7
38,25.21949,55.42395,25.22959,55.43036,69,7
39,25.22959,55.43036,25.22684,55.43862,71,7
40,25.22684,55.43862,25.24295,55.44306,76,7
41,25.24295,55.44306,25.24903,55.43506,79,7
42,25.131924,55.247967,25.22346,55.3347,41,7
43,25.22346,55.3347,25.24414,55.31444,49,7
44,25.24414,55.31444,25.25875,55.32474,54,7
45,25.25875,55.32474,25.2628,55.33552,57,7
46,25.2628,55.33552,25.27426,55.31728,63,7
47,25.27426,55.31728,25.28382,55.36034,74,7
48,25.28382,55.36034,25.2802,55.37055,77,7
49,25.2802,55.37055,25.27473,55.36884,79,7
50,25.27473,55.36884,25.25414,55.38209,86,7
51,25.25414,55.38209,25.23526,55.40028,93,7
52,25.23526,55.40028,25.23404,55.41008,96,7
53,25.23404,55.41008,25.23752,55.41075,96,7
54,25.131924,55.247967,25.08255,55.35122,37,7
55,25.08255,55.35122,25.08086,55.35775,39,7
56,25.08086,55.35775,25.08416,55.35943,39,7
57,25.08416,55.35943,25.08702,55.35615,39,7
58,25.08702,55.35615,25.07551,55.36194,43,7
59,25.07551,55.36194,25.07112,55.36217,43,7
60,25.07112,55.36217,25.0689,55.36179,43,7
61,25.0689,55.36179,25.07524,55.36551,45,7
62,25.07524,55.36551,25.07693,55.3462,50,7
63,25.07693,55.3462,25.12708,55.37347,66,7
64,25.12708,55.37347,25.1284,55.3817,68,7
65,25.1284,55.3817,25.12446,55.39438,71,7
66,25.131924,55.247967,25.16349,55.33496,31,7
67,25.16349,55.33496,25.18283,55.36252,40,7
68,25.18283,55.36252,25.1815,55.37615,44,7
69,25.1815,55.37615,25.19189,55.38844,48,7
70,25.19189,55.38844,25.19143,55.38989,48,7
71,25.19143,55.38989,25.19837,55.3993,51,7
72,25.19837,55.3993,25.20325,55.40744,54,7
73,25.20325,55.40744,25.19664,55.412,56,7
74,25.19664,55.412,25.19307,55.42206,59,7
75,25.19307,55.42206,25.1894,55.43323,62,7
76,25.1894,55.43323,25.19317,55.44654,66,7
77,25.19317,55.44654,25.21071,55.44139,71,7
78,25.131924,55.247967,25.05599,55.21497,30,7
79,25.05599,55.21497,25.05676,55.20956,30,7
80,25.05676,55.20956,25.0601,55.21185,30,7
81,25.0601,55.21185,25.05423,55.16764,42,7
82,25.05423,55.16764,25.02698,55.17308,50,7
83,25.02698,55.17308,25.10846,55.13277,76,7
84,25.10846,55.13277,25.23008,55.26805,125,7
85,25.23008,55.26805,25.2351,55.27473,127,7
86,25.2351,55.27473,25.23199,55.28241,129,7
87,25.23199,55.28241,25.22318,55.29383,133,7
88,25.22318,55.29383,25.24562,55.29304,139,7
89,25.24562,55.29304,25.26016,55.29882,143,7
90,25.131924,55.247967,25.0823,55.22555,22,7
91,25.0823,55.22555,25.0756,55.22737,24,7
92,25.0756,55.22737,25.07452,55.23949,27,7
93,25.07452,55.23949,25.06094,55.23629,31,7
94,25.06094,55.23629,25.0477,55.25158,36,7
95,25.0477,55.25158,25.05229,55.25397,37,7
96,25.05229,55.25397,25.0414,55.23741,42,7
97,25.0414,55.23741,25.02596,55.24254,47,7
98,25.02596,55.24254,25.03464,55.26914,54,7
99,25.03464,55.26914,25.05287,55.28268,60,7
100,25.05287,55.28268,25.01201,55.3074,73,7
101,25.01201,55.3074,25.07476,55.344,93,7
102,25.131924,55.247967,25.17527,55.22161,21,7
103,25.17527,55.22161,25.17456,55.2213,21,7
104,25.17456,55.2213,25.18885,55.22908,26,7
105,25.18885,55.22908,25.18808,55.23945,29,7
106,25.18808,55.23945,25.20232,55.2512,34,7
107,25.20232,55.2512,25.2155,55.24957,38,7
108,25.2155,55.24957,25.21515,55.26952,43,7
109,25.21515,55.26952,25.20962,55.27976,46,7
110,25.20962,55.27976,25.20843,55.27859,46,7
111,25.20843,55.27859,25.20056,55.2821,48,7
112,25.20056,55.2821,25.18561,55.2858,52,7
113,25.18561,55.2858,25.17115,55.31104,60,7
114,25.131924,55.247967,25.15365,55.22223,16,7
115,25.15365,55.22223,25.15568,55.21666,18,7
116,25.15568,55.21666,25.15708,55.20947,20,7
117,25.15708,55.20947,25.16084,55.21174,20,7
118,25.16084,55.21174,25.15532,55.20238,23,7
119,25.15532,55.20238,25.14748,55.19621,26,7
120,25.14748,55.19621,25.12821,55.1934,32,7
